id,answer_label,correct_answer,numeric_answer,unit,explanation,answer_rationale,python_verifier,legal_references,source_url
Q117,C,$900,900.0,AUD,"Combined Division 293 income and contributions = 244,000 + 12,000 = 256,000, which is above the $250,000 threshold (same side as the base example) → Amount above the $250,000 threshold = 256,000 - 250,000 = 6,000 → Taxable contributions = lesser of contributions ($12,000) and the excess ($6,000) = 6,000 (the excess is the lesser, as in the base example) → Division 293 tax = 6,000 x 15% = 900","{""$38,400"": ""Applied 15% to the full combined total of $256,000"", ""$1,800"": ""Taxed all $12,000 of super contributions instead of the lesser amount"", ""$900"": ""Correct answer"", ""$36,600"": ""Applied 15% to the Division 293 income figure""}","{""formula"": ""min(contributions, (div293_income + contributions) - threshold) * rate"", ""params"": {""div293_income"": 244000, ""contributions"": 12000, ""threshold"": 250000, ""rate"": 0.15}, ""expected"": 900.0}","[""ITAA 1997 Division 293"", ""Taxation (Division 293 Tax) (Imposition) Act 2012""]",https://www.ato.gov.au/individuals-and-families/super-for-individuals-and-families/super/growing-and-keeping-track-of-your-super/caps-limits-and-tax-on-super-contributions/division-293-tax-on-concessional-contributions-by-high-income-earners
Q118,C,$280,280.0,AUD,"Deductible accommodation = 2,200 x (1 day / 11 days) = 200 → Add the deductible commercial-property taxi fare of 80 → Total deductible travel = 80 + 200 = 280 (airfares and the residential-property taxi are not deductible)","{""$380"": ""Also claimed the $100 residential-property taxi fare, which is not deductible"", ""$480"": ""Counted both the commercial and residential property days (2/10) for the accommodation, but the residential rental travel is not deductible"", ""$280"": ""Correct answer"", ""$3,380"": ""Claimed the full accommodation plus the non-deductible airfares and residential taxi""}","{""formula"": ""commercial_taxi + accommodation * commercial_days / total_days"", ""params"": {""commercial_taxi"": 80, ""accommodation"": 2200, ""commercial_days"": 1, ""total_days"": 11}, ""expected"": 280.0}","[""ITAA 1997 s 8-1"", ""ITAA 1997 s 26-31"", ""LCR 2018/7""]",https://www.ato.gov.au/forms-and-instructions/rental-properties-2025/rental-expenses
Q119,B,"$3,876",3876.0,AUD,"Marcus's repayment income $92,840 is above $67,000 but below $125,000, so it stays within the same 15c-in-the-dollar marginal band as the base example → Income above the threshold = 92,840 - 67,000 = 25,840 → Compulsory repayment = 25,840 x 15% = 3,876.00","{""$25,840"": ""Reported the income above the threshold without multiplying by the 15% rate"", ""$3,876"": ""Correct answer"", ""$13,926"": ""Applied the 15% rate to the whole repayment income instead of only the amount over $67,000"", ""$2,584"": ""Used the wrong band rate (10% top-band rate) instead of 15%""}","{""formula"": ""(repayment_income - threshold) * rate"", ""params"": {""repayment_income"": 92840, ""threshold"": 67000, ""rate"": 0.15}, ""expected"": 3876.0}","[""Higher Education Support Act 2003 s 154-1"", ""Higher Education Support Act 2003 s 154-20""]",https://www.ato.gov.au/tax-rates-and-codes/study-and-training-support-loans-rates-and-repayment-thresholds
Q120,D,"$4,100.00",4100.0,AUD,"Daniel made a creditable purchase and holds a tax invoice → The GST credit equals the GST included in the price = one eleventh of the GST-inclusive amount paid → GST credit = 45,100 / 11 = 4,100","{""$3,758.33"": ""Divided the price by the wrong divisor (12) instead of 11"", ""$4,510.00"": ""Took 10% of the GST-inclusive price instead of 1/11"", ""$372.73"": ""Divided the price by 11 twice"", ""$4,100.00"": ""Correct answer""}","{""formula"": ""amount_paid / 11"", ""params"": {""amount_paid"": 45100}, ""expected"": 4100.0}","[""GST Act s 11-20"", ""GST Act s 11-25""]",https://www.ato.gov.au/businesses-and-organisations/gst-excise-and-indirect-taxes/gst/in-detail/your-industry/motor-vehicle-and-transport/motor-vehicle-incentive-payments/examples-working-out-the-gst
Q121,C,"$94,826.28",94826.28,AUD,"Corporate tax rate for imputation purposes = 27.5% (base rate entity) → Applicable gross-up rate = (100% - 27.5%) / 27.5% = 2.6364 → Maximum franking credit = 250,000 x (1 / 2.6364) = 94,826.28","{""$107,144.39"": ""Used the 30% gross-up rate (2.3333) instead of the base-rate-entity 27.5% rate (2.6364)"", ""$68,750.00"": ""Multiplied the distribution by the 27.5% tax rate directly instead of dividing by the gross-up rate"", ""$94,826.28"": ""Correct answer"", ""$659,100.00"": ""Multiplied by the gross-up rate instead of by its reciprocal (1 / gross-up rate)""}","{""formula"": ""distribution * (1 / gross_up_rate)"", ""params"": {""distribution"": 250000, ""gross_up_rate"": 2.6364}, ""expected"": 94826.28}","[""ITAA 1997 s 202-60"", ""ITAA 1997 s 995-1""]",https://www.ato.gov.au/businesses-and-organisations/corporate-tax-measures-and-assurance/imputation/paying-dividends-and-other-distributions/allocating-franking-credits
Q122,A,"$6,000",6000.0,AUD,"Total capital gain = 41,000 - 26,000 = 15,000 → Deduct the prior-year net capital loss BEFORE the discount: 15,000 - 3,000 = 12,000 → Apply 50% CGT discount: 12,000 x 0.5 = 6,000","{""$6,000"": ""Correct answer"", ""$12,000"": ""Deducted the loss but forgot to apply the 50% discount"", ""$4,500"": ""Applied the discount before deducting the prior-year loss"", ""$7,500"": ""Ignored the carried-forward capital loss""}","{""formula"": ""(proceeds - cost_base - prior_loss) * discount_rate"", ""params"": {""proceeds"": 41000, ""cost_base"": 26000, ""prior_loss"": 3000, ""discount_rate"": 0.5}, ""expected"": 6000.0}","[""ITAA 1997 s 102-5"", ""ITAA 1997 s 102-15"", ""ITAA 1997 s 115-100""]",https://www.ato.gov.au/forms-and-instructions/capital-gains-tax-personal-investors-guide-2013/part-b-sale-of-shares-or-units/b2-worked-examples-for-shares-and-units
Q123,B,"$1,050",1050.0,AUD,"Combined income and contributions = 246,000 + 11,000 = $257,000, above the $250,000 threshold (same side as the base example) → Amount over the $250,000 threshold = 257,000 - 250,000 = $7,000 → Taxable contributions = lesser of contributions ($11,000) and the excess ($7,000) = $7,000 (the excess is the lesser, as in the base example) → Division 293 tax = 15% x 7,000 = $1,050","{""$7,000"": ""Reported the $7,000 excess itself as the tax instead of 15% of it"", ""$1,050"": ""Correct answer"", ""$1,650"": ""Applied 15% to all $11,000 of contributions, ignoring the lesser-of-the-excess rule"", ""$38,550"": ""Applied 15% to the whole combined $257,000, forgetting to subtract the $250,000 threshold""}","{""formula"": ""rate * min(d293_contributions, (d293_income + d293_contributions) - threshold)"", ""params"": {""d293_income"": 246000, ""d293_contributions"": 11000, ""threshold"": 250000, ""rate"": 0.15}, ""expected"": 1050.0}","[""ITAA 1997 Div 293"", ""ITAA 1997 s 293-15"", ""ITAA 1997 s 293-20""]",https://www.ato.gov.au/individuals-and-families/super-for-individuals-and-families/super/growing-and-keeping-track-of-your-super/caps-limits-and-tax-on-super-contributions/division-293-tax-on-concessional-contributions-by-high-income-earners
Q124,B,"$1,700",1700.0,AUD,"In-house property fringe benefit (not salary packaged): taxable value = 75% of the lowest public selling price → Gross taxable value = (2,400 + 1,800) x 75% = 3,150 → Reduce by the employee contribution: 3,150 - 450 → Reduce by the in-house benefits concession of up to $1,000 per employee per year: - 1,000 → Taxable value = 3,150 - 450 - 1,000 = 1,700","{""$2,150"": ""Forgot to deduct the $450 employee contribution"", ""$1,700"": ""Correct answer"", ""$2,750"": ""Used the full selling price instead of 75% of it"", ""$2,700"": ""Forgot to apply the $1,000 in-house benefits concession""}","{""formula"": ""(tv_price + aircon_price) * in_house_rate - employee_contribution - concession"", ""params"": {""tv_price"": 2400, ""aircon_price"": 1800, ""in_house_rate"": 0.75, ""employee_contribution"": 450, ""concession"": 1000}, ""expected"": 1700.0}","[""FBTAA 1986 s 42"", ""FBTAA 1986 s 62""]",https://www.ato.gov.au/forms-and-instructions/fringe-benefits-tax-return-2026-instructions/item-23-fringe-benefit-categories-for-fbt-return-2026
Q125,D,$636,636.0,AUD,"Step 1 - Taxable value ignoring the otherwise deductible rule = (80,000 x 5.65%) - (80,000 x 3%) = 4,520 - 2,400 = 2,120 → Step 2 - Notional interest if the loan were interest-free = 80,000 x 5.65% = 4,520 → Step 3 - Hypothetical deductible amount = 4,520 x 70% business use = 3,164 → Step 4 - Actual deductible amount on interest charged = 2,400 x 70% = 1,680 → Step 5 - Reduction = 3,164 - 1,680 = 1,484 → Step 6 - Taxable value = 2,120 - 1,484 = 636","{""-$1,044"": ""Subtracted only the hypothetical deductible amount and forgot to add back the actual deductible amount"", ""$1,484"": ""Wrongly applied the 70% business percentage directly to the Step 1 taxable value"", ""$2,120"": ""Stopped at Step 1 and ignored the otherwise deductible reduction"", ""$636"": ""Correct answer""}","{""formula"": ""(loan * statutory_rate - loan * actual_rate) - ((loan * statutory_rate) * business_pct - (loan * actual_rate) * business_pct)"", ""params"": {""loan"": 80000, ""statutory_rate"": 0.0565, ""actual_rate"": 0.03, ""business_pct"": 0.7}, ""expected"": 636.0}","[""FBTAA 1986 s 16"", ""FBTAA 1986 s 18"", ""FBTAA 1986 s 19""]",https://www.ato.gov.au/law/view/document?DocID=SAV/FBTGEMP/00009&PiT=99991231235958
Q126,A,"$3,120",3120.0,AUD,"Pre-existing commitment exists, so the transitional statutory percentage applies: 25,000 to 40,000 km travelled = 11% → Car available for the whole FBT year, so no days apportionment is needed → Taxable value = (base value x statutory rate) - employee contribution = (42,000 x 0.11) - 1,500 → = 4,620 - 1,500 = 3,120","{""$3,120"": ""Correct answer"", ""$6,900"": ""Used the flat 20% rate instead of the 11% pre-existing-commitment transitional rate"", ""$6,120"": ""Added the employee contribution instead of subtracting it"", ""$4,620"": ""Forgot to subtract the $1,500 employee (fuel) contribution""}","{""formula"": ""base_value * statutory_rate - employee_contribution"", ""params"": {""base_value"": 42000, ""statutory_rate"": 0.11, ""employee_contribution"": 1500}, ""expected"": 3120.0}","[""FBTAA 1986 s 9"", ""FBTAA 1986 s 9(2)""]",https://www.ato.gov.au/forms-and-instructions/fringe-benefits-tax-return-2017-completing-your-return/fringe-benefit-categories/a-cars-using-the-statutory-formula
Q127,A,$0,0.0,AUD,"The dishwasher is used 0% for a taxable purpose (100% private holiday use) → Decline in value must be reduced for private use; with 0% taxable use the deductible amount is nil → Full-year diminishing value would be 4,000 x (2.0/10) = 800, but x 0% taxable use = 0 → Deduction = 0","{""$0"": ""Correct answer"", ""$4,000"": ""Claimed the whole $4,000 cost as an immediate deduction (asset is over $300 and wholly private)"", ""$800"": ""Trap: claimed the full diminishing value deduction (800) ignoring that the asset is used 100% privately"", ""$400"": ""Claimed a prime-cost deduction (400) ignoring the 100% private use""}","{""formula"": ""cost * (dv_factor / effective_life) * taxable_pct"", ""params"": {""cost"": 4000, ""taxable_pct"": 0.0, ""effective_life"": 10, ""dv_factor"": 2.0}, ""expected"": 0.0}","[""ITAA 1997 s 40-25"", ""ITAA 1997 s 40-25(2)""]",https://www.ato.gov.au/individuals-and-families/investments-and-assets/property-and-land/residential-rental-properties/rental-expenses/depreciating-assets-in-rental-properties
Q128,D,"$3,000",3000.0,AUD,"The instant asset write-off requires the asset's full cost to be LESS THAN $20,000 → The cost is exactly $20,000, which is not below the limit, so the immediate write-off is NOT available → The asset is allocated to the small business pool and deducted at 15% in the first year: 20,000 x 15% = 3,000","{""$20,000"": ""Trap: claimed the full $20,000 under the instant asset write-off, but at exactly the limit the cost is not 'less than' the limit so it does not qualify"", ""$1,500"": ""Halved the first-year pool deduction again"", ""$6,000"": ""Used the 30% ongoing pool rate instead of the 15% first-year (half-rate) pool rate"", ""$3,000"": ""Correct answer""}","{""formula"": ""cost * first_year_pool_rate"", ""params"": {""cost"": 20000, ""limit"": 20000, ""first_year_pool_rate"": 0.15, ""ongoing_pool_rate"": 0.3}, ""expected"": 3000.0}","[""ITAA 1997 s 328-180"", ""IT(TP)A 1997 s 328-180"", ""ITAA 1997 s 328-185""]",https://www.ato.gov.au/businesses-and-organisations/income-deductions-and-concessions/depreciation-and-capital-expenses-and-allowances/simpler-depreciation-for-small-business/instant-asset-write-off
Q129,C,"$13,038.40",13038.4,AUD,"Repayment income = 134,200 + 16,320 = 150,520, which stays within the same $125,001-$179,285 band as the base example → Income above $125,000 = 150,520 - 125,000 = 25,520 → 17c component = 25,520 x 17% = 4,338.40 → Compulsory repayment = 8,700 + 4,338.40 = 13,038.40","{""$15,052.00"": ""Applied the 10% top-band rate to the whole repayment income"", ""$4,338.40"": ""Forgot to add the $8,700 base amount for the band"", ""$13,038.40"": ""Correct answer"", ""$34,288.40"": ""Applied 17% to the whole repayment income before adding the base, instead of only to the excess over $125,000""}","{""formula"": ""base + (repayment_income - threshold) * rate"", ""params"": {""repayment_income"": 150520, ""threshold"": 125000, ""base"": 8700, ""rate"": 0.17}, ""expected"": 13038.4}","[""Higher Education Support Act 2003 s 154-1"", ""Higher Education Support Act 2003 s 154-20""]",https://www.ato.gov.au/tax-rates-and-codes/study-and-training-support-loans-rates-and-repayment-thresholds
Q130,A,"$1,550",1550.0,AUD,"Kept taxable income within the overlapping 2021-22 LITO 5c taper band and LMITO 7.5c phase-in band ($37,501-$45,000) → LITO = 700 - (43,000 - 37,500) x 0.05 = 700 - 275 = 425 → LMITO = 675 + (43,000 - 37,000) x 0.075 = 675 + 450 = 1,125 → Total offset = 425 + 1,125 = 1,550","{""$1,550"": ""Correct answer"", ""$1,125"": ""Counted only the LMITO and omitted the LITO"", ""$1,100"": ""Used the LMITO base of $675 without adding the 7.5c-per-dollar phase-in amount"", ""$425"": ""Counted only the LITO and omitted the LMITO""}","{""formula"": ""(lito_max - (taxable_income - lito_taper_start) * lito_taper_rate) + (lmito_base + (taxable_income - lmito_phase_start) * lmito_phase_rate)"", ""params"": {""taxable_income"": 43000, ""lito_max"": 700, ""lito_taper_start"": 37500, ""lito_taper_rate"": 0.05, ""lmito_base"": 675, ""lmito_phase_start"": 37000, ""lmito_phase_rate"": 0.075}, ""expected"": 1550.0}","[""ITAA 1936 s 159N"", ""ITAA 1997 s 61-570"", ""ITAA 1997 s 61-575""]",https://www.ato.gov.au/forms-and-instructions/low-and-middle-income-earner-tax-offsets
Q131,A,"$34,125",34125.0,AUD,"Foreign residents get NO tax-free threshold: the first dollar is taxed. → 2024-25 foreign resident first bracket: 32.5c for each $1 from 0 to $120,000. → Income tax = 105,000 x 0.325 = 34,125. → Foreign residents are not required to pay the Medicare levy, so nothing is added.","{""$34,125"": ""Correct answer"", ""$28,210"": ""Applied the $18,200 tax-free threshold before the foreign resident rate (foreign residents don't get it)"", ""$24,592"": ""Used the resident schedule ($5,092 base + 32.5c over $45,000), wrongly giving the foreign resident the tax-free threshold/base step"", ""$36,225"": ""Added a 2% Medicare levy even though foreign residents are exempt from the Medicare levy""}","{""formula"": ""taxable_income * foreign_rate"", ""params"": {""taxable_income"": 105000, ""foreign_rate"": 0.325, ""tax_free_threshold"": 18200, ""resident_base"": 5092, ""resident_threshold"": 45000, ""resident_rate"": 0.325, ""medicare_rate"": 0.02}, ""expected"": 34125.0}","[""Income Tax Rates Act 1986 s 12"", ""Income Tax Rates Act 1986 Sch 7 Pt II"", ""Medicare Levy Act 1986 s 7""]",https://www.ato.gov.au/tax-rates-and-codes/tax-rates-foreign-residents
Q132,B,"$2,000",2000.0,AUD,"Estimated tax for the year = $24,000 → Cumulative amount required by the third quarter = 75% × $24,000 = $18,000 → Less amounts already paid in Q1 and Q2: $18,000 − ($8,000 + $8,000) = $2,000","{""-$4,000"": ""Applied the second-quarter 50% proportion instead of the third-quarter 75%"", ""$2,000"": ""Correct answer"", ""$8,000"": ""Used 100% of the estimated tax instead of the 75% cumulative third-quarter proportion"", ""$18,000"": ""Forgot to subtract the first and second quarter instalments already paid""}","{""formula"": ""est_tax*q3_pct - (q1 + q2)"", ""params"": {""est_tax"": 24000, ""q3_pct"": 0.75, ""q1"": 8000, ""q2"": 8000}, ""expected"": 2000.0}","[""TAA 1953 Sch 1 s 45-110"", ""TAA 1953 Sch 1 s 45-205""]",https://www.ato.gov.au/businesses-and-organisations/income-deductions-and-concessions/payg-instalments/how-to-vary-your-payg-instalments
Q133,A,"$1,344.88",1344.88,AUD,"Dimitri's rebate income $42,000 is above the $34,919 shading-out threshold but below the $52,759 cut-out, so it stays within the same shade-out segment as the base example → Rebate income above the shading-out threshold = 42,000 - 34,919 = 7,081 → Reduction = 7,081 x 0.125 = 885.125 → SAPTO = 2,230 - 885.125 = 1,344.875, which the ATO rounds up to 1,345","{""$1,344.88"": ""Correct answer"", ""$2,230.00"": ""Ignored the shading-out reduction and claimed the full maximum $2,230"", ""-$3,020.00"": ""Reduced by 12.5% of total rebate income instead of only the amount over the shading-out threshold"", ""$885.12"": ""Reported the reduction amount instead of the remaining offset""}","{""formula"": ""max_offset - (rebate_income - shade_threshold) * reduction_rate"", ""params"": {""rebate_income"": 42000, ""max_offset"": 2230, ""shade_threshold"": 34919, ""reduction_rate"": 0.125}, ""expected"": 1344.88}","[""ITAA 1936 s 160AAAA"", ""Income Tax Assessment (1936 Act) Regulation 2015""]",https://www.ato.gov.au/individuals-and-families/income-deductions-offsets-and-records/tax-offsets/seniors-and-pensioners-tax-offset
Q134,B,$325.76,325.76,AUD,"Spread over 5 years (1,826 days) and apportion for the 332 days in the first year: 2,150 x (332 / 1,826) = 390.91 → Apportion for the rental-property portion of the loan: 390.91 x (220,000 / 264,000) → = 325.76","{""$390.91"": ""Forgot to exclude the private car portion of the loan ($39,000)"", ""$325.76"": ""Correct answer"", ""$358.33"": ""Used a flat one-fifth of the expenses instead of apportioning the first year by days"", ""$1,791.67"": ""Claimed the whole rental-portion of borrowing expenses in year 1 instead of spreading over 5 years""}","{""formula"": ""borrowing_expenses * (days_first_year / days_5yr) * (rental_loan / total_loan)"", ""params"": {""borrowing_expenses"": 2150, ""days_first_year"": 332, ""days_5yr"": 1826, ""rental_loan"": 220000, ""total_loan"": 264000}, ""expected"": 325.76}","[""ITAA 1997 s 25-25""]",https://www.ato.gov.au/forms-and-instructions/rental-properties-2025/rental-expenses
Q135,A,$750,750.0,AUD,"Decreasing adjustment = 1/11 x price x (1 - adjusted GST credit / full GST credit) → = (1/11) x 27,500 x (1 - 3,500/5,000) → = 2,500 x (1 - 0.7) = 2,500 x 0.3 = 750","{""$750"": ""Correct answer"", ""$1,750"": ""Multiplied by the 70% credit ratio instead of the 30% private-use factor (1 - ratio)"", ""$1,500"": ""Took the difference between full and claimed credits ($1,500) instead of using the decreasing-adjustment formula"", ""$2,500"": ""Used the full 1/11 of the sale price without the (1 - credit ratio) factor""}","{""formula"": ""(1 / 11) * sale_price * (1 - adjusted_gst_credit / full_gst_credit)"", ""params"": {""sale_price"": 27500, ""adjusted_gst_credit"": 3500, ""full_gst_credit"": 5000}, ""expected"": 750.0}","[""GST Act Div 132"", ""GST Act s 132-5""]",https://www.ato.gov.au/businesses-and-organisations/gst-excise-and-indirect-taxes/gst/in-detail/rules-for-specific-transactions/business-asset-transactions/gst-and-the-disposal-of-capital-assets
Q136,C,"$1,760",1760.0,AUD,"Concessional cap from 1 July 2024 = $30,000. → Excess concessional contributions (ECC) = 38,000 - 30,000 = 8,000 (added to assessable income, NOT silently capped). → ECC taxed at marginal rate less a 15% offset: effective extra rate = 37% - 15% = 22%. → Extra tax = 8,000 x 0.22 = 1,760.","{""$8,360"": ""Applied the (marginal - 15%) rate to the whole $38,000 contribution instead of only the $8,000 excess"", ""$2,960"": ""Taxed the $8,000 excess at the full 37% marginal rate but forgot the 15% non-refundable offset"", ""$1,760"": ""Correct answer"", ""$0"": ""Assumed the contribution was simply capped at $30,000, so no excess and no extra tax""}","{""formula"": ""(total_cc - cap) * (marginal_rate - offset_rate)"", ""params"": {""total_cc"": 38000, ""cap"": 30000, ""marginal_rate"": 0.37, ""offset_rate"": 0.15}, ""expected"": 1760.0}","[""ITAA 1997 s 291-15"", ""ITAA 1997 s 291-20"", ""ITAA 1997 Subdiv 291-B""]",https://www.ato.gov.au/individuals-and-families/super-for-individuals-and-families/super/growing-and-keeping-track-of-your-super/caps-limits-and-tax-on-super-contributions/concessional-contributions-cap
Q137,D,$970.01,970.01,AUD,"2024-25 single base tier is $97,000 or less; $97,001 is $1 over, so Owen is in Tier 1 (1%). → The surcharge applies to the WHOLE income for MLS purposes, not the amount over the threshold. → MLS = 97,001 x 0.01 = 970.01.","{""$0.00"": ""Treated $97,001 as still within the base tier (off-by-one) and charged no surcharge"", ""$0.01"": ""Charged the 1% surcharge only on the $1 above the threshold instead of the whole income"", ""$1,212.51"": ""Used the Tier 2 rate of 1.25% instead of the Tier 1 rate of 1%"", ""$970.01"": ""Correct answer""}","{""formula"": ""income_for_mls * tier1_rate"", ""params"": {""income_for_mls"": 97001, ""tier1_rate"": 0.01, ""threshold"": 97000, ""tier2_rate"": 0.0125}, ""expected"": 970.01}","[""A New Tax System (Medicare Levy Surcharge—Fringe Benefits) Act 1999 s 12"", ""Medicare Levy Act 1986 s 8B""]",https://www.ato.gov.au/individuals-and-families/medicare-and-private-health-insurance/medicare-levy-surcharge/medicare-levy-surcharge-income-thresholds-and-rates
Q138,C,"$12,500",12500.0,AUD,"Base value for year 2 = 50,000 - 25,000 (year 1 decline) = 25,000 → Diminishing value rate = 200% / 4 years = 50% → Decline in value = 25,000 x (365 / 365) x 50% = 12,500","{""$6,250"": ""Applied the prime cost 100% rate to the base value instead of the 200% rate"", ""$9,375"": ""Used the old 150% diminishing value rate"", ""$12,500"": ""Correct answer"", ""$25,000"": ""Used the original $50,000 cost instead of the reduced $25,000 base value""}","{""formula"": ""base_value * (days_held / days_year) * (dv_factor / effective_life)"", ""params"": {""base_value"": 25000, ""cost"": 50000, ""days_held"": 365, ""days_year"": 365, ""effective_life"": 4, ""dv_factor"": 2.0, ""pc_factor"": 1.0}, ""expected"": 12500.0}","[""ITAA 1997 s 40-25"", ""ITAA 1997 s 40-70""]",https://www.ato.gov.au/businesses-and-organisations/income-deductions-and-concessions/depreciation-and-capital-expenses-and-allowances/general-depreciation-rules-capital-allowances/prime-cost-straight-line-and-diminishing-value-methods
Q139,A,"$4,228",4228.0,AUD,"Interest on $90,000 for 92 days: 5.95% x 90,000 x 92/365 = 1,349.59 → Interest on $66,000 for 243 days: 5.95% x 66,000 x 243/365 = 2,614.78 → Interest on $54,000 for 30 days: 5.95% x 54,000 x 30/365 = 264.05 → Total interest = 1,349.59 + 2,614.78 + 264.05 = 4,228 (rounded to nearest dollar)","{""$4,228"": ""Correct answer"", ""$4,165"": ""Used a simple average of the three balances rather than weighting each by the number of days it was outstanding"", ""$3,213"": ""Applied the rate to the closing balance only for the whole year"", ""$5,355"": ""Applied the benchmark rate to the full opening balance for the whole year, ignoring the repayments and day-weighting""}","{""formula"": ""round(rate*bal1*(days1/365) + rate*bal2*(days2/365) + rate*bal3*(days3/365))"", ""params"": {""bal1"": 90000, ""days1"": 92, ""bal2"": 66000, ""days2"": 243, ""bal3"": 54000, ""days3"": 30, ""rate"": 0.0595}, ""expected"": 4228.0}","[""ITAA 1936 s 109E""]",https://www.ato.gov.au/businesses-and-organisations/corporate-tax-measures-and-assurance/private-company-benefits-division-7a-dividends/in-detail/division-7a-loans
Q140,A,"$2,865",2865.0,AUD,"Rent = 39 weeks x $160 = 6,240 → Expenses for the flat = 13,500 x one-third x 75% = 3,375 → Net rental income = 6,240 - 3,375 = 2,865","{""$2,865"": ""Correct answer"", ""-$3,885"": ""Apportioned by time only and forgot the one-third floor-area apportionment"", ""-$7,260"": ""Deducted all $9,000 of whole-property expenses against the flat's rent"", ""$1,740"": ""Apportioned by floor area only and forgot the 50% time apportionment (flat rented half the year)""}","{""formula"": ""weeks_rented * rent_per_week - total_expenses * floor_fraction * time_fraction"", ""params"": {""weeks_rented"": 39, ""rent_per_week"": 160, ""total_expenses"": 13500, ""floor_fraction"": 0.3333333333333333, ""time_fraction"": 0.75}, ""expected"": 2865.0}","[""ITAA 1997 s 8-1"", ""IT 2167""]",https://www.ato.gov.au/forms-and-instructions/rental-properties-2025/rental-expenses
Q141,D,$170,170.0,AUD,"Grossed-up assessable income = $700 dividend + $300 franking credit = $1,000 → Tax on grossed-up income at 47% = $1,000 x 0.47 = $470 → Less franking credit tax offset = $300 → Top-up tax payable = $470 - $300 = $170","{""$329"": ""Applied the marginal rate to the cash dividend only, ignoring both the gross-up and the offset"", ""$29"": ""Taxed only the cash dividend (not grossed up) before deducting the franking credit, producing a negative/under-stated result"", ""$470"": ""Grossed up correctly but forgot to subtract the franking credit tax offset"", ""$170"": ""Correct answer""}","{""formula"": ""(dividend + franking_credit) * marginal_rate - franking_credit"", ""params"": {""dividend"": 700, ""franking_credit"": 300, ""marginal_rate"": 0.47}, ""expected"": 170.0}","[""ITAA 1997 s 207-20"", ""ITAA 1997 s 207-35"", ""ITAA 1997 s 67-25""]",https://www.ato.gov.au/businesses-and-organisations/corporate-tax-measures-and-assurance/imputation/receiving-dividends-and-other-distributions
Q142,C,$17.00,17.0,AUD,"Where all-day parking fees are paid periodically, the equivalent daily rate = total fee / business days in the period → Daily rate = 357 / 21 = 17.00 (rounded to the nearest cent) → This $17.00 is the lowest all-day parking rate and is the taxable value of one car parking fringe benefit under the commercial parking station method","{""$11.90"": ""Divided the monthly fee by 30 calendar days instead of the 21 business days"", ""$32.08"": ""Grossed up the daily taxable value by the Type 2 factor before reporting it"", ""$17.00"": ""Correct answer"", ""$357.00"": ""Used the whole monthly fee as the daily rate""}","{""formula"": ""monthly_fee / business_days"", ""params"": {""monthly_fee"": 357, ""business_days"": 21}, ""expected"": 17.0}","[""FBTAA 1986 s 39A"", ""FBTAA 1986 s 39C""]",https://www.ato.gov.au/law/view/document?DocID=SAV/FBTGEMP/00017&PiT=99991231235958
Q143,C,"$3,017.00",3017.0,AUD,"Taxable value of a loan fringe benefit = interest at the statutory (benchmark) rate minus interest actually charged → Benchmark interest rate for the FBT year ending 31 March 2026 = 8.62% → Notional interest = 35,000 x 8.62% = 3,017 → Actual interest charged = 35,000 x 0% = 0 → Taxable value = 3,017 - 0 = 3,017 (grossed up at the Type 2 rate of 1.8868 to calculate FBT)","{""$1,417.99"": ""Applied the 47% FBT rate to the notional interest instead of reporting the taxable value"", ""$5,692.48"": ""Grossed up the taxable value by the Type 2 factor instead of reporting the pre-gross-up taxable value"", ""$3,017.00"": ""Correct answer"", ""$35,000.00"": ""Treated the whole loan principal as the taxable value""}","{""formula"": ""loan * benchmark_rate - loan * actual_rate"", ""params"": {""loan"": 35000, ""benchmark_rate"": 0.0862, ""actual_rate"": 0.0}, ""expected"": 3017.0}","[""FBTAA 1986 s 16"", ""FBTAA 1986 s 18""]",https://www.ato.gov.au/forms-and-instructions/fringe-benefits-tax-return-2026-instructions/item-23-fringe-benefit-categories-for-fbt-return-2026
Q144,B,$75.00,75.0,percent,"Business-use percentage = (business kilometres ÷ total kilometres) × 100 → = 9,750 ÷ 13,000 × 100 → = 0.75 × 100 = 75%","{""$0.75"": ""Forgot to multiply the fraction by 100 to express it as a percentage"", ""$75.00"": ""Correct answer"", ""$25.00"": ""Used the private (non-business) kilometres in the numerator instead of business kilometres"", ""$133.33"": ""Divided total kilometres by business kilometres (ratio inverted)""}","{""formula"": ""business_km/total_km*100"", ""params"": {""business_km"": 9750, ""total_km"": 13000}, ""expected"": 75.0}","[""ITAA 1997 s 28-90"", ""ITAA 1997 s 28-100""]",https://www.ato.gov.au/businesses-and-organisations/income-deductions-and-concessions/income-and-deductions-for-business/deductions/deductions-for-motor-vehicle-expenses/logbook-method
